,data_time,latitude,longitude,elevation,heart_rate,cadence,temperature,speed,distance_2d,distance_3d,distance_points_2d,uphill_gain,downhill_loss,grade,slope,slope_points,summary,icon,precipIntensity,precipProbability,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
2753,2019-01-27 13:57:04,49.383055999999996,32.161852,88.0,150,94.0,,12.137,7169735.5,7169750.4,3.4,79.9,77.7,0.2,0.5,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2754,2019-01-27 13:57:05,49.383072,32.161891,88.0,150,92.0,,12.027,7175122.2,7175137.1,3.34,79.9,77.7,0.2,0.5,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2755,2019-01-27 13:57:06,49.383088,32.16193,88.0,150,92.0,,11.592,7180510.4,7180525.2,3.34,79.9,77.7,0.3,0.5,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2756,2019-01-27 13:57:07,49.383103999999996,32.161965,88.0,150,90.0,,11.482,7185899.6,7185914.5,3.1,79.9,77.7,0.3,0.5,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2757,2019-01-27 13:57:08,49.38312,32.162003000000006,88.0,150,90.0,,11.811,7191290.2,7191305.1,3.28,79.9,77.7,0.3,0.5,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2758,2019-01-27 13:57:09,49.383137,32.162040000000005,88.0,150,90.0,,12.031,7196682.0,7196696.9,3.28,79.9,77.7,0.3,0.4,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2759,2019-01-27 13:57:10,49.383153,32.162079999999996,88.0,150,90.0,,12.048,7202075.2,7202090.1,3.4,79.9,77.7,0.3,0.4,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2760,2019-01-27 13:57:11,49.383167,32.16212,88.0,150,90.0,,12.108,7207470.0,7207484.9,3.29,79.9,77.7,0.3,0.4,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2761,2019-01-27 13:57:12,49.383179999999996,32.162163,88.0,150,90.0,,12.339,7212866.7,7212881.5,3.44,79.9,77.7,0.3,0.4,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2762,2019-01-27 13:57:13,49.383194,32.162205,88.0,150,90.0,,12.378,7218265.0,7218279.8,3.42,79.9,77.7,0.3,0.4,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2763,2019-01-27 13:57:14,49.383206,32.162248999999996,88.0,150,90.0,,12.615,7223665.2,7223680.1,3.46,79.9,77.7,0.3,0.4,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2764,2019-01-27 13:57:15,49.383217,32.162295,88.0,150,90.0,,12.375,7229067.5,7229082.4,3.55,79.9,77.7,0.3,0.4,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2765,2019-01-27 13:57:16,49.383229,32.162337,88.0,150,91.0,,12.065,7234471.7,7234486.6,3.32,79.9,77.7,0.3,0.4,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2766,2019-01-27 13:57:17,49.383239,32.162380999999996,88.1,151,91.0,,12.161,7239878.0,7239892.8,3.38,80.0,77.7,0.2,0.4,3.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2767,2019-01-27 13:57:18,49.383249,32.162425,88.1,151,91.0,,12.786,7245286.3,7245301.1,3.38,80.0,77.7,0.3,0.3,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2768,2019-01-27 13:57:19,49.383261,32.162473,88.1,151,91.0,,13.215,7250696.8,7250711.6,3.73,80.0,77.7,0.3,0.3,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2769,2019-01-27 13:57:20,49.383275,32.162518,88.2,151,93.0,,13.094,7256109.1,7256124.0,3.61,80.1,77.7,0.2,0.4,2.8,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2770,2019-01-27 13:57:21,49.383287,32.162565,88.2,151,93.0,,13.007,7261523.6,7261538.5,3.66,80.1,77.7,0.2,0.3,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2771,2019-01-27 13:57:22,49.3833,32.16261,88.2,151,93.0,,12.692,7266940.1,7266955.0,3.57,80.1,77.7,0.2,0.3,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2772,2019-01-27 13:57:23,49.383311,32.162655,88.2,151,93.0,,12.475,7272358.6,7272373.5,3.48,80.1,77.7,0.3,0.3,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2773,2019-01-27 13:57:24,49.383321,32.1627,88.3,151,93.0,,12.259,7277779.3,7277794.1,3.45,80.2,77.7,0.2,0.3,2.9,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2774,2019-01-27 13:57:25,49.383325,32.162746000000006,88.3,151,91.0,,11.918,7283202.5,7283217.4,3.36,80.2,77.7,0.2,0.2,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2775,2019-01-27 13:57:26,49.383331,32.16279,88.3,151,91.0,,11.401,7288628.0,7288642.9,3.26,80.2,77.7,0.3,0.2,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2776,2019-01-27 13:57:27,49.383334999999995,32.162832,88.3,151,91.0,,11.591,7294055.9,7294070.7,3.08,80.2,77.7,0.3,0.2,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2777,2019-01-27 13:57:28,49.383339,32.162878000000006,88.3,151,91.0,,11.849,7299486.3,7299501.1,3.36,80.2,77.7,0.3,0.2,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2778,2019-01-27 13:57:29,49.383342999999996,32.162921999999995,88.3,151,91.0,,11.72,7304919.1,7304934.0,3.22,80.2,77.7,0.3,0.2,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2779,2019-01-27 13:57:30,49.383347,32.162967,88.3,151,91.0,,11.722,7310354.5,7310369.3,3.29,80.2,77.7,0.3,0.2,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2780,2019-01-27 13:57:31,49.383351,32.163011,88.4,151,91.0,,11.753,7315792.2,7315807.1,3.22,80.3,77.7,0.3,0.2,3.1,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2781,2019-01-27 13:57:32,49.383356,32.163056,88.4,151,91.0,,12.117,7321232.5,7321247.4,3.31,80.3,77.7,0.3,0.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2782,2019-01-27 13:57:33,49.383363,32.163102,88.4,151,91.0,,12.063,7326675.1,7326690.0,3.42,80.3,77.7,0.2,0.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2783,2019-01-27 13:57:34,49.383365999999995,32.163146999999995,88.4,151,91.0,,11.892,7332120.3,7332135.1,3.28,80.3,77.7,0.2,0.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2784,2019-01-27 13:57:35,49.383371999999994,32.163191999999995,88.4,151,94.0,,12.152,7337567.8,7337582.7,3.33,80.3,77.7,0.2,0.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2785,2019-01-27 13:57:36,49.383375,32.163239000000004,88.4,151,94.0,,11.931,7343018.1,7343033.0,3.42,80.3,77.7,0.2,0.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2786,2019-01-27 13:57:37,49.383378,32.163283,88.4,151,94.0,,11.672,7348470.8,7348485.7,3.21,80.3,77.7,0.2,0.0,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2787,2019-01-27 13:57:38,49.383381,32.163328,88.4,151,94.0,,12.213,7353926.2,7353941.0,3.28,80.3,77.7,0.2,0.0,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2788,2019-01-27 13:57:39,49.383385,32.163376,88.4,151,94.0,,12.456,7359384.2,7359399.1,3.51,80.3,77.7,0.2,-0.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2789,2019-01-27 13:57:40,49.383387,32.163423,88.4,151,93.0,,12.548,7364845.0,7364859.8,3.41,80.3,77.7,0.2,-0.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2790,2019-01-27 13:57:41,49.383389,32.163472,88.4,151,93.0,,12.538,7370308.6,7370323.5,3.56,80.3,77.7,0.2,-0.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2791,2019-01-27 13:57:42,49.383388000000004,32.163519,88.4,151,92.0,,12.662,7375775.2,7375790.1,3.41,80.3,77.7,0.2,-0.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2792,2019-01-27 13:57:43,49.383389,32.163569,88.5,151,92.0,,12.923,7381244.7,7381259.6,3.63,80.4,77.7,0.1,-0.2,2.8,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2793,2019-01-27 13:57:44,49.383388000000004,32.163618,88.5,151,92.0,,12.526,7386717.4,7386732.3,3.55,80.4,77.7,0.1,-0.2,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2794,2019-01-27 13:57:45,49.383388000000004,32.163665,88.5,151,92.0,,12.392,7392192.9,7392207.8,3.41,80.4,77.7,0.1,-0.3,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2795,2019-01-27 13:57:46,49.383388000000004,32.163713,88.5,151,92.0,,12.656,7397671.3,7397686.2,3.48,80.4,77.7,0.1,-0.3,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2796,2019-01-27 13:57:47,49.383389,32.163762,88.5,151,93.0,,12.919,7403152.7,7403167.6,3.55,80.4,77.7,0.1,-0.3,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2797,2019-01-27 13:57:48,49.383389,32.163812,88.6,151,93.0,,12.655,7408637.1,7408652.0,3.62,80.5,77.7,0.1,-0.4,2.8,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2798,2019-01-27 13:57:49,49.383389,32.163859,88.6,151,93.0,,12.291,7414124.4,7414139.3,3.41,80.5,77.7,0.1,-0.4,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2799,2019-01-27 13:57:50,49.383386,32.163906,88.6,152,93.0,,12.167,7419614.8,7419629.7,3.42,80.5,77.7,0.1,-0.5,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2800,2019-01-27 13:57:51,49.383385,32.163952,88.7,152,96.0,,11.907,7425108.0,7425122.9,3.34,80.6,77.7,0.0,-0.5,3.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2801,2019-01-27 13:57:52,49.383382,32.163996999999995,88.7,152,96.0,,12.345,7430604.2,7430619.1,3.28,80.6,77.7,0.0,-0.6,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2802,2019-01-27 13:57:53,49.383378,32.164046,88.8,152,96.0,,12.656,7436103.6,7436118.5,3.58,80.7,77.7,-0.1,-0.7,2.8,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2803,2019-01-27 13:57:54,49.383373,32.164093,88.8,152,94.0,,12.728,7441606.2,7441621.1,3.45,80.7,77.7,-0.1,-0.7,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2804,2019-01-27 13:57:55,49.383364,32.164141,88.8,152,94.0,,12.986,7447112.3,7447127.2,3.62,80.7,77.7,-0.1,-0.8,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2805,2019-01-27 13:57:56,49.383359000000006,32.164190000000005,88.8,152,94.0,,12.484,7452621.7,7452636.6,3.59,80.7,77.7,-0.1,-0.9,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2806,2019-01-27 13:57:57,49.383361,32.164235999999995,88.8,153,96.0,,12.732,7458133.7,7458148.6,3.34,80.7,77.7,-0.1,-0.9,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2807,2019-01-27 13:57:58,49.383369,32.164286,88.7,153,96.0,,12.881,7463648.4,7463663.3,3.73,80.7,77.8,-0.1,-0.9,-2.7,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2808,2019-01-27 13:57:59,49.383376,32.164332,88.7,153,96.0,,12.553,7469165.5,7469180.4,3.42,80.7,77.8,-0.1,-0.9,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2809,2019-01-27 13:58:00,49.383385,32.164379,88.7,153,96.0,,12.531,7474684.9,7474699.8,3.55,80.7,77.8,-0.1,-1.0,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2810,2019-01-27 13:58:01,49.383394,32.164424,88.7,153,96.0,,12.343,7480206.5,7480221.4,3.41,80.7,77.8,-0.2,-1.0,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2811,2019-01-27 13:58:02,49.383404,32.164469,88.7,153,96.0,,12.159,7485730.3,7485745.2,3.45,80.7,77.8,-0.2,-1.0,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2812,2019-01-27 13:58:03,49.383414,32.164512,88.7,153,96.0,,11.915,7491256.2,7491271.1,3.31,80.7,77.8,-0.3,-1.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2813,2019-01-27 13:58:04,49.383421999999996,32.164556,88.7,153,96.0,,12.225,7496784.3,7496799.2,3.31,80.7,77.8,-0.3,-1.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2814,2019-01-27 13:58:05,49.383431,32.164602,88.7,153,92.0,,12.282,7502314.7,7502329.6,3.48,80.7,77.8,-0.3,-1.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2815,2019-01-27 13:58:06,49.38344,32.164646000000005,88.7,153,92.0,,12.531,7507847.2,7507862.1,3.34,80.7,77.8,-0.3,-1.2,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2816,2019-01-27 13:58:07,49.383451,32.164693,88.7,153,93.0,,12.531,7513382.0,7513397.0,3.62,80.7,77.8,-0.4,-1.2,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2817,2019-01-27 13:58:08,49.38346,32.164737,88.7,153,93.0,,12.095,7518919.0,7518933.9,3.34,80.7,77.8,-0.4,-1.3,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2818,2019-01-27 13:58:09,49.38347,32.164781,88.7,153,93.0,,12.062,7524458.1,7524473.0,3.38,80.7,77.8,-0.5,-1.3,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2819,2019-01-27 13:58:10,49.383482,32.164823,88.7,153,94.0,,12.286,7529999.1,7530014.0,3.32,80.7,77.8,-0.5,-1.4,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2820,2019-01-27 13:58:11,49.383495,32.164867,88.7,153,94.0,,13.014,7535542.0,7535556.9,3.5,80.7,77.8,-0.5,-1.5,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2821,2019-01-27 13:58:12,49.38351,32.164913,88.7,153,93.0,,13.27,7541086.9,7541101.8,3.73,80.7,77.8,-0.6,-1.6,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2822,2019-01-27 13:58:13,49.383528000000005,32.164955,88.7,153,93.0,,13.233,7546633.3,7546648.2,3.64,80.7,77.8,-0.6,-1.6,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2823,2019-01-27 13:58:14,49.383545,32.164999,88.7,153,93.0,,12.809,7552181.4,7552196.3,3.71,80.7,77.8,-0.7,-1.7,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2824,2019-01-27 13:58:15,49.383559999999996,32.165040000000005,88.7,153,46.0,,12.73,7557731.2,7557746.1,3.41,80.7,77.8,-0.7,-1.7,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2825,2019-01-27 13:58:16,49.383575,32.165085,88.7,154,46.0,,12.608,7563282.9,7563297.8,3.66,80.7,77.8,-0.7,-1.8,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2826,2019-01-27 13:58:17,49.383590999999996,32.165124,88.7,154,46.0,,12.028,7568836.0,7568850.9,3.34,80.7,77.8,-0.8,-1.8,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2827,2019-01-27 13:58:18,49.383608,32.165162,88.7,154,46.0,,11.936,7574390.5,7574405.4,3.34,80.7,77.8,-0.8,-1.8,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2828,2019-01-27 13:58:19,49.383626,32.165198,88.7,154,47.0,,12.071,7579946.2,7579961.1,3.29,80.7,77.8,-0.9,-1.9,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2829,2019-01-27 13:58:20,49.383645,32.165234999999996,88.6,155,47.0,,12.455,7585503.0,7585517.9,3.42,80.7,77.9,-0.9,-2.0,-2.9,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2830,2019-01-27 13:58:21,49.383666,32.165271000000004,88.6,155,47.0,,12.611,7591060.9,7591075.8,3.5,80.7,77.9,-0.9,-1.9,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2831,2019-01-27 13:58:22,49.383687,32.165307,88.6,155,93.0,,11.967,7596619.7,7596634.6,3.5,80.7,77.9,-1.0,-2.0,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2832,2019-01-27 13:58:23,49.383708,32.165335999999996,88.5,156,93.0,,11.7,7602179.1,7602194.0,3.14,80.7,78.0,-1.0,-2.0,-3.2,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2833,2019-01-27 13:58:24,49.383732,32.165364000000004,88.5,156,91.0,,11.362,7607738.9,7607753.8,3.35,80.7,78.0,-1.1,-2.0,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2834,2019-01-27 13:58:25,49.383753000000006,32.165389000000005,88.5,156,91.0,,10.928,7613299.0,7613313.9,2.96,80.7,78.0,-1.1,-2.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2835,2019-01-27 13:58:26,49.383773,32.165419,88.4,156,91.0,,11.254,7618859.8,7618874.7,3.11,80.7,78.1,-1.0,-2.1,-3.2,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2836,2019-01-27 13:58:27,49.383792,32.165451000000004,88.4,156,87.0,,11.369,7624421.4,7624436.4,3.14,80.7,78.1,-1.2,-2.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2837,2019-01-27 13:58:28,49.38381,32.165485,88.3,156,87.0,,11.209,7629984.2,7629999.1,3.18,80.7,78.2,-1.1,-2.1,-3.1,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2838,2019-01-27 13:58:29,49.383827000000004,32.165518,88.3,156,87.0,,10.851,7635548.0,7635562.9,3.05,80.7,78.2,-1.1,-2.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2839,2019-01-27 13:58:30,49.383841,32.165553,88.2,156,87.0,,11.27,7641113.1,7641128.0,2.98,80.7,78.3,-1.2,-2.1,-3.4,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2840,2019-01-27 13:58:31,49.383856,32.165592,88.2,155,92.0,,11.511,7646679.8,7646694.8,3.28,80.7,78.3,-1.2,-2.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2841,2019-01-27 13:58:32,49.383869,32.16563,88.1,155,92.0,,11.298,7652248.1,7652263.1,3.11,80.7,78.4,-1.2,-2.1,-3.2,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2842,2019-01-27 13:58:33,49.383883000000004,32.165668,88.1,155,93.0,,11.169,7657818.0,7657832.9,3.16,80.7,78.4,-1.3,-2.1,0.0,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
2843,2019-01-27 13:58:34,49.383897,32.165704,88.0,155,91.0,,10.83,7663389.3,7663404.2,3.04,80.7,78.5,-1.3,-2.1,-3.3,Overcast,cloudy,0.0356,0.08,0.053,snow,-6.44,-13.28,-8.69,0.84,1005.78,5.46,8.58,313,1,0,16.09,399.95
